file,avg_tfidf_finneg,avg_tfidf_h4n,doc_length,filing_date,cik,conml,gvkey,permno,excess_return_3d
20200804_10-Q_edgar_data_1744489_0001744489-20-000151_1.txt,9.621079155896921e-08,8.520945673015565e-08,3214356,2020-08-04,1744489,Walt Disney Co (The),003980,26403.0,0.08717548649862583
20200804_10-Q_edgar_data_202058_0000202058-20-000053_1.txt,1.3597808598027265e-07,7.354399165850114e-08,2363655,2020-08-04,202058,L3Harris Technologies Inc,005492,25582.0,0.04756688210536675
20200804_10-Q_edgar_data_5272_0001104659-20-090177_1.txt,2.2871137234799225e-07,1.2586559938312324e-07,9363277,2020-08-04,5272,American International Group Inc,001487,66800.0,-0.04090089456273138
20200804_10-Q_edgar_data_713676_0000713676-20-000115_1.txt,2.744339996822076e-07,9.09424342168792e-08,6213410,2020-08-04,713676,The PNC Financial Services Group Inc,008245,60442.0,0.015467770535479763
20200804_10-Q_edgar_data_718877_0001628280-20-011664_1.txt,4.86795806374281e-08,9.517519745811572e-08,2572372,2020-08-04,718877,Activision Blizzard Inc,180405,79678.0,-0.04958166298230182
20200804_10-Q_edgar_data_726728_0000726728-20-000077_1.txt,9.518748885602404e-08,9.071255916134285e-08,1966026,2020-08-04,726728,Realty Income Corp,030822,81045.0,0.03159531904226842
20200804_10-Q_edgar_data_72971_0000072971-20-000288_1.txt,1.903640972839798e-07,8.680335321994966e-08,13961474,2020-08-04,72971,Wells Fargo & Co,008007,38703.0,0.0013305030640380355
20200804_10-Q_edgar_data_749251_0000749251-20-000026_1.txt,5.997876537516502e-08,7.15117127565745e-08,1448121,2020-08-04,749251,Gartner Inc,012441,79698.0,0.03572406671167738
20200804_10-Q_edgar_data_766421_0000766421-20-000071_1.txt,9.892392664971224e-08,8.763248034007344e-08,1604904,2020-08-04,766421,Alaska Air Group Inc,001230,28804.0,0.13466830100604987
20200804_10-Q_edgar_data_80661_0000080661-20-000032_1.txt,1.127874475300983e-07,9.4868999063161e-08,2862215,2020-08-04,80661,Progressive Corp (The),013341,64390.0,-0.017184504267840017
20200804_10-Q_edgar_data_827054_0000827054-20-000186_1.txt,4.411046019795365e-07,2.85584508190312e-07,1177552,2020-08-04,827054,Microchip Technology Inc,027965,78987.0,-0.06370328676828174
20200804_10-Q_edgar_data_879169_0001558370-20-009164_1.txt,3.5867803209508965e-07,2.989034550326656e-07,1633862,2020-08-04,879169,Incyte Corp,029127,79906.0,-0.09313057651740686
20200804_10-Q_edgar_data_895421_0000895421-20-000429_1.txt,7.910651933198823e-08,4.870169181262583e-08,5873346,2020-08-04,895421,Morgan Stanley,012124,69032.0,0.002899688270666223
20200804_10-Q_edgar_data_899051_0000899051-20-000054_1.txt,1.3335112075957126e-07,8.274192233499598e-08,5448813,2020-08-04,899051,The Allstate Corporation,028349,79323.0,-0.008723675439424206
20200804_10-Q_edgar_data_910606_0001564590-20-035935_1.txt,6.077066155003201e-08,8.43248018822896e-08,2659127,2020-08-04,910606,Regency Centers Corp.,029099,79782.0,0.036428647549376025
20200804_10-Q_edgar_data_92230_0000092230-20-000099_1.txt,1.9758440529899598e-07,5.5953456407948496e-08,5491874,2020-08-04,92230,Truist Financial Corp,011856,71563.0,0.02394174575637109
20200804_10-Q_edgar_data_922864_0001564590-20-036228_1.txt,4.8604204703416475e-08,7.732716838477145e-08,1818884,2020-08-04,922864,Apartment Investment and Management Co,030490,80711.0,-0.013322144752958343
20200804_10-Q_edgar_data_946581_0001628280-20-011493_1.txt,8.98618491109165e-08,8.715139482816818e-08,993306,2020-08-04,946581,Take-Two Interactive Software Inc,064630,84761.0,0.022268690579050565
20200805_10-K_edgar_data_8670_0000008670-20-000032_1.txt,1.0578334185829526e-07,8.570170333274444e-08,4409528,2020-08-05,8670,Automatic Data Processing Inc,001891,44644.0,0.0028492928561811848
20200805_10-Q_edgar_data_1013462_0001013462-20-000028_1.txt,7.609626203483916e-08,8.408024651897047e-08,1209896,2020-08-05,1013462,ANSYS Inc,063080,83621.0,-0.029312112672828516
20200805_10-Q_edgar_data_1015780_0001015780-20-000166_1.txt,1.350377595225239e-07,9.403133962484604e-08,3732867,2020-08-05,1015780,E*TRADE Financial Corporation,063501,83862.0,0.04303148635606835
20200805_10-Q_edgar_data_1032208_0001032208-20-000039_1.txt,2.135313383939006e-07,1.4503768463582848e-07,5242232,2020-08-05,1032208,Sempra,008272,86136.0,0.04161672542837924
20200805_10-Q_edgar_data_1038357_0001038357-20-000050_1.txt,2.680984885623434e-07,1.7062541670051388e-07,1610498,2020-08-05,1038357,Pioneer Natural Resources Co,014359,75241.0,0.06364319483131609
20200805_10-Q_edgar_data_1041061_0001041061-20-000053_1.txt,8.60364799331078e-08,9.001208843498178e-08,1486579,2020-08-05,1041061,YUM Brands Inc,065417,85348.0,0.002487749985016663
20200805_10-Q_edgar_data_1048695_0001048695-20-000035_1.txt,6.880394557053275e-08,7.784892984229236e-08,1231524,2020-08-05,1048695,F5 Inc,121077,86964.0,-0.02792333380486023
20200805_10-Q_edgar_data_1090012_0001564590-20-036568_1.txt,7.392562624964331e-08,7.374334963619642e-08,3151905,2020-08-05,1090012,Devon Energy Corp,014934,87137.0,0.10742262585522666
20200805_10-Q_edgar_data_109380_0000109380-20-000212_1.txt,1.1293318880142433e-07,6.518285342698387e-08,5589046,2020-08-05,109380,Zions Bancorporation National Association,011687,84129.0,0.09095069427734859
20200805_10-Q_edgar_data_1111711_0001111711-20-000036_1.txt,3.581940818781385e-07,3.53876149087029e-07,1976196,2020-08-05,1111711,NiSource Inc,007974,38762.0,-0.00129810598453739
20200805_10-Q_edgar_data_1120193_0001120193-20-000015_1.txt,1.594501544917563e-07,1.113291043905671e-07,2675354,2020-08-05,1120193,Nasdaq Inc,149337,90601.0,-0.0011588398607411676
20200805_10-Q_edgar_data_1136869_0001564590-20-036314_1.txt,2.3142416558569587e-07,1.5534600445380524e-07,2715725,2020-08-05,1136869,Zimmer Biomet Holdings Inc,144559,89070.0,0.050850019318923634
20200805_10-Q_edgar_data_1140859_0001140859-20-000035_1.txt,3.246179561864235e-07,1.9321577841838477e-07,1137559,2020-08-05,1140859,Cencora Inc,031673,81540.0,-0.03880516445667148
20200805_10-Q_edgar_data_1156375_0001156375-20-000079_1.txt,8.607536266923538e-08,8.145630628515913e-08,1177382,2020-08-05,1156375,CME Group Inc,149070,89626.0,0.02349390203028734
20200805_10-Q_edgar_data_1281761_0001281761-20-000075_1.txt,1.7200927098283773e-07,1.4405354300168354e-07,4194609,2020-08-05,1281761,Regions Financial Corp,004674,35044.0,0.10785606868689745
20200805_10-Q_edgar_data_1335258_0001335258-20-000150_1.txt,4.25721018709705e-07,3.275347903724024e-07,2485828,2020-08-05,1335258,Live Nation Entertainment Inc,165746,91041.0,0.07519094617400435
20200805_10-Q_edgar_data_1393311_0001562762-20-000278_1.txt,7.628989935043142e-08,5.079690930483082e-08,2946776,2020-08-05,1393311,Public Storage,010096,64653.0,-0.018963737051369667
20200805_10-Q_edgar_data_1396009_0001396009-20-000040_1.txt,6.878472838286356e-08,5.98345043669225e-08,3589574,2020-08-05,1396009,Vulcan Materials Co,011228,15202.0,0.06456760307556797
20200805_10-Q_edgar_data_1402057_0001402057-20-000124_1.txt,4.2816676453456734e-08,7.22747417949377e-08,1295337,2020-08-05,1402057,CDW Corp,028320,13949.0,-0.02642246960514716
20200805_10-Q_edgar_data_1410636_0001410636-20-000119_1.txt,3.3630314580882825e-07,2.029628059680405e-07,1517099,2020-08-05,1410636,American Water Works Company Inc,179437,92614.0,-0.037808591493754706
20200805_10-Q_edgar_data_1437107_0001437107-20-000069_1.txt,6.164872588407287e-08,6.205328063228708e-08,2664678,2020-08-05,1437107,WARNER BROS DISCOVERY INC,164296,90805.0,0.014259158176943565
20200805_10-Q_edgar_data_1492633_0001564590-20-036796_1.txt,3.671811148693767e-08,4.3056072624780404e-08,4320339,2020-08-05,1492633,Nielsen Holdings plc,100873,12542.0,0.10560933923536098
20200805_10-Q_edgar_data_1585364_0001585364-20-000083_1.txt,4.853062618373921e-07,2.7819574281663664e-07,2418105,2020-08-05,1585364,Perrigo Co Plc,024782,77182.0,-0.04610153977669573
20200805_10-Q_edgar_data_1596532_0001596532-20-000148_1.txt,3.7781033675712804e-07,2.484148778217308e-07,1237314,2020-08-05,1596532,Arista Networks Inc,020748,14714.0,-0.17380713564804895
20200805_10-Q_edgar_data_1711269_0001711269-20-000045_1.txt,5.0838250657494385e-08,3.9584236946670295e-08,2931928,2020-08-05,1711269,Evergy Inc,006338,24053.0,-0.043377929572913976
20200805_10-Q_edgar_data_1732845_0001564590-20-036766_1.txt,8.457770638953339e-08,7.061437084154312e-08,5834233,2020-08-05,1732845,WestRock Company,029830,21186.0,0.04859384351595475
20200805_10-Q_edgar_data_18230_0000018230-20-000214_1.txt,7.20260215625865e-08,6.079372075183175e-08,5635216,2020-08-05,18230,Caterpillar Inc,002817,18542.0,0.0766185716867187
20200805_10-Q_edgar_data_310158_0000310158-20-000026_1.txt,1.2072365766665772e-07,1.04453950449995e-07,2822220,2020-08-05,310158,Merck & Co Inc,007257,22752.0,-0.01640165560919471
20200805_10-Q_edgar_data_32604_0000032604-20-000033_1.txt,7.090902736908536e-08,5.226895858857255e-08,1298483,2020-08-05,32604,Emerson Electric Co.,004321,22103.0,0.1278959799640802
20200805_10-Q_edgar_data_34088_0000034088-20-000073_1.txt,1.1467601737023033e-07,6.102086172825947e-08,1571310,2020-08-05,34088,Exxon Mobil Corp,004503,11850.0,0.027411561645782845
20200805_10-Q_edgar_data_34903_0000034903-20-000031_1.txt,1.2655519993524742e-07,1.1038165195061905e-07,815331,2020-08-05,34903,Federal Realty Investment Trust,004605,58413.0,0.06546945419475736
20200805_10-Q_edgar_data_36270_0001564590-20-036872_1.txt,7.437135976628792e-08,7.320444769321772e-08,7817073,2020-08-05,36270,M&T Bank Corp,004699,35554.0,0.06295957818716413
20200805_10-Q_edgar_data_37785_0000037785-20-000105_1.txt,1.178036434741776e-07,9.018736385607361e-08,2204512,2020-08-05,37785,FMC Corp.,004510,19166.0,0.008248124768370557
20200805_10-Q_edgar_data_49071_0000049071-20-000106_1.txt,8.480503295196857e-08,7.199333681178776e-08,2015256,2020-08-05,49071,Humana Inc.,027914,48653.0,0.05576690185288369
20200805_10-Q_edgar_data_64803_0000064803-20-000030_1.txt,3.4907667180260665e-07,2.0453061283334525e-07,2538797,2020-08-05,64803,CVS Health Corp,007241,17005.0,-0.002786987425968279
20200805_10-Q_edgar_data_65984_0000065984-20-000222_1.txt,1.567639742066842e-07,1.185771320687812e-07,11300296,2020-08-05,65984,Entergy corporation,007366,24010.0,-0.017274322707081402
20200805_10-Q_edgar_data_715957_0001564590-20-036451_1.txt,9.94574819154814e-08,6.041033610362274e-08,9525920,2020-08-05,715957,Dominion Energy Inc,004029,64936.0,-0.035780658237407836
20200805_10-Q_edgar_data_731802_0000731802-20-000032_1.txt,4.3725992270576206e-08,7.88707729468414e-08,1787818,2020-08-05,731802,Atmos Energy Corp,004383,32986.0,-0.01930713153930852
20200805_10-Q_edgar_data_732717_0001562762-20-000279_1.txt,9.693284431052413e-08,1.2253186518214074e-07,3541400,2020-08-05,732717,AT&T Inc,009899,66093.0,-0.0007653164107290777
20200805_10-Q_edgar_data_765880_0001628280-20-011794_1.txt,1.0969403680968553e-07,1.0186117110584743e-07,2508662,2020-08-05,765880,Healthpeak Properties Inc,013125,67598.0,0.02622518269231411
20200805_10-Q_edgar_data_814453_0000814453-20-000215_1.txt,2.2655368657683214e-07,1.4043993773590666e-07,2147092,2020-08-05,814453,Newell Brands Inc,007875,60986.0,0.04147771805199163
20200805_10-Q_edgar_data_831001_0000831001-20-000078_1.txt,7.583490856480268e-08,3.985951658724974e-08,13852260,2020-08-05,831001,Citigroup Inc,003243,70519.0,0.0651021716046305
20200805_10-Q_edgar_data_872589_0001804220-20-000022_1.txt,7.304237026538737e-07,4.586612366362112e-07,1718348,2020-08-05,872589,Regeneron Pharmaceuticals Inc,023812,76614.0,-0.08354308035624491
20200805_10-Q_edgar_data_882835_0000882835-20-000025_1.txt,1.0973631689291837e-07,8.565765886235785e-08,818526,2020-08-05,882835,Roper Technologies Inc,024925,77338.0,-0.004096041240049475
20200805_10-Q_edgar_data_885725_0000885725-20-000036_1.txt,1.5727361477606433e-07,1.2546215320112865e-07,2080975,2020-08-05,885725,Boston Scientific Corp,025279,77605.0,0.051047693995363685
20200805_10-Q_edgar_data_908255_0000908255-20-000073_1.txt,9.511301593145996e-08,7.740310050015223e-08,2175868,2020-08-05,908255,BorgWarner Inc,028742,79545.0,0.1161558067210442
20200805_10-Q_edgar_data_91142_0001193125-20-210347_1.txt,9.797408166557652e-08,3.013773253974883e-07,987299,2020-08-05,91142,A. O. Smith Corp,009771,65402.0,0.030859986463935174
20200805_10-Q_edgar_data_915389_0000915389-20-000056_1.txt,8.848025483157891e-08,7.234344720431616e-08,2020602,2020-08-05,915389,Eastman Chemical Co,029392,80080.0,0.05058608297286349
20200805_10-Q_edgar_data_915912_0000915912-20-000022_1.txt,9.104064764992697e-08,9.351397869498733e-08,1878480,2020-08-05,915912,AvalonBay Communities Inc.,029875,80381.0,-0.006832358165396846
20200805_10-Q_edgar_data_915913_0000915913-20-000143_1.txt,1.0962517650321288e-07,8.191527183637987e-08,1999002,2020-08-05,915913,Albemarle Corp,029751,80191.0,0.07634493824338628
20200805_10-Q_edgar_data_920522_0000920522-20-000055_1.txt,8.33060757442505e-08,7.674043563752923e-08,1717685,2020-08-05,920522,Essex Property Trust Inc.,030293,80681.0,0.0174520093869992
20200805_10-Q_edgar_data_93410_0000093410-20-000039_1.txt,2.1845080356042493e-07,1.742750185049338e-07,1625999,2020-08-05,93410,Chevron Corp,002991,14541.0,0.029092741799658928
20200806_10-K_edgar_data_80424_0000080424-20-000053_1.txt,1.1710067686011769e-07,2.4571838854869495e-07,2803619,2020-08-06,80424,Procter & Gamble Co (The),008762,18163.0,0.002575733833289906
20200806_10-Q_edgar_data_1012100_0001628280-20-011887_1.txt,1.1763446461132642e-07,8.867327138800057e-08,2791955,2020-08-06,1012100,Sealed Air Corp,009555,85926.0,0.105616006829927
20200806_10-Q_edgar_data_1013871_0001013871-20-000034_1.txt,7.851187955812784e-08,8.992177730635702e-08,4084460,2020-08-06,1013871,NRG Energy Inc,135990,90071.0,0.038094102338072755
20200806_10-Q_edgar_data_101778_0000101778-20-000103_1.txt,7.939529761020953e-08,1.305271418860921e-07,2132520,2020-08-06,101778,Marathon Oil Corp,007017,15069.0,-0.0125612589903763
20200806_10-Q_edgar_data_1020569_0001020569-20-000184_1.txt,1.1677232443723233e-07,1.226943137722377e-07,2156187,2020-08-06,1020569,Iron Mountain Inc,062374,83143.0,0.016423932507122263
20200806_10-Q_edgar_data_1034054_0001034054-20-000008_1.txt,8.425390449944771e-08,3.500292734394544e-08,3853828,2020-08-06,1034054,SBA Communications Corp,121382,86996.0,-0.019380501994517463
20200806_10-Q_edgar_data_1047862_0001047862-20-000176_1.txt,1.708320449381913e-07,1.3444703706080912e-07,2444788,2020-08-06,1047862,Consolidated Edison Inc.,003413,11404.0,-0.0044148384639768334
20200806_10-Q_edgar_data_1075531_0001075531-20-000050_1.txt,2.559389455009827e-07,1.7973274142643646e-07,2026021,2020-08-06,1075531,Booking Holdings Inc,119314,86783.0,0.03573505019004486
20200806_10-Q_edgar_data_107815_0000107815-20-000248_1.txt,1.4563886250771433e-07,1.6376063250860114e-07,1364853,2020-08-06,107815,Wisconsin Electric Power Co,013353,23536.0,-0.02370669883868004
20200806_10-Q_edgar_data_10795_0000010795-20-000027_1.txt,2.6097389111118405e-07,1.4782144192813005e-07,1585896,2020-08-06,10795,Becton Dickinson and Co,002111,39642.0,-0.10503576370132539
20200806_10-Q_edgar_data_1130310_0001130310-20-000084_1.txt,1.0747502736214417e-07,1.0664121128743849e-07,3903415,2020-08-06,1130310,CenterPoint Energy Inc.,005742,21792.0,0.059994188085688904
20200806_10-Q_edgar_data_1137774_0001137774-20-000107_1.txt,6.197426620767466e-08,8.097307110268654e-08,7506693,2020-08-06,1137774,Prudential Financial Inc,143356,89258.0,0.027766371175484084
20200806_10-Q_edgar_data_1174922_0001174922-20-000143_1.txt,2.885106514387783e-07,1.8993609167588925e-07,1639973,2020-08-06,1174922,Wynn Resorts Ltd,149318,89533.0,0.19114125777121438
20200806_10-Q_edgar_data_1262039_0001262039-20-000053_1.txt,3.7563567237046004e-07,2.3628564729985847e-07,1498828,2020-08-06,1262039,Fortinet Inc,183377,93132.0,-0.10833599935793181
20200806_10-Q_edgar_data_1283699_0001283699-20-000165_1.txt,7.405983890435427e-08,5.5060298358618874e-08,5104623,2020-08-06,1283699,T-Mobile US Inc,017874,91937.0,0.05555756248069077
20200806_10-Q_edgar_data_1289490_0001628280-20-012042_1.txt,7.393748919136933e-08,6.805644071822081e-08,1248354,2020-08-06,1289490,Extra Space Storage Inc,160479,90305.0,-0.0006312610909362526
20200806_10-Q_edgar_data_1324404_0001324404-20-000019_1.txt,9.006988457887842e-08,1.0201664754514861e-07,1550129,2020-08-06,1324404,CF Industries Holdings Inc,163946,90829.0,0.04697659979713742
20200806_10-Q_edgar_data_1336917_0001336917-20-000056_1.txt,3.127920904509493e-07,1.6105774507817988e-07,1445399,2020-08-06,1336917,Under Armour Inc,165052,90979.0,0.025138449825047315
20200806_10-Q_edgar_data_1370637_0001370637-20-000210_1.txt,2.982407032269065e-07,1.933942454395789e-07,1215730,2020-08-06,1370637,Etsy Inc,023238,15291.0,-0.1119566954164467
20200806_10-Q_edgar_data_1390777_0001390777-20-000072_1.txt,9.86738160696739e-08,5.32792372791678e-08,5485135,2020-08-06,1390777,Bank of New York Mellon Corp (The),002019,49656.0,0.033719368590754195
20200806_10-Q_edgar_data_14272_0000014272-20-000229_1.txt,3.1853486804983175e-07,1.678672265216797e-07,2450072,2020-08-06,14272,Bristol-Myers Squibb Co,002403,19393.0,0.053613387911164434
20200806_10-Q_edgar_data_1501585_0001501585-20-000035_1.txt,1.310885289132086e-07,1.2904512662050008e-07,1719893,2020-08-06,1501585,Huntington Ingalls Industries Inc,186310,12623.0,-0.09371736388876462
20200806_10-Q_edgar_data_1555280_0001555280-20-000261_1.txt,1.674673876620737e-07,1.322801262279664e-07,2068771,2020-08-06,1555280,Zoetis Inc,013721,13788.0,-0.002162529687578685
20200806_10-Q_edgar_data_1585689_0001585689-20-000149_1.txt,1.2925436820884612e-07,1.211468059456577e-07,1532382,2020-08-06,1585689,Hilton Worldwide Holdings Inc,005643,14338.0,0.06106368974077925
20200806_10-Q_edgar_data_1590955_0001564590-20-037741_1.txt,7.518270610881435e-08,7.549156352571448e-08,1340686,2020-08-06,1590955,Paycom Software Inc,020116,14579.0,-0.06007078641258545
20200806_10-Q_edgar_data_1739940_0001739940-20-000017_1.txt,9.615635948505099e-08,5.998229739110491e-08,3025939,2020-08-06,1739940,The Cigna Group,002547,64186.0,0.04147871334435416
20200806_10-Q_edgar_data_1755672_0001755672-20-000021_1.txt,1.679874761496218e-07,1.1744216402813757e-07,2529023,2020-08-06,1755672,Corteva Inc,035168,18592.0,-0.08926921637683827
20200806_10-Q_edgar_data_18926_0000018926-20-000022_1.txt,1.6821033783436816e-07,1.0665124025530333e-07,1811838,2020-08-06,18926,Lumen Technologies Inc,002884,60599.0,0.08398386195027685
20200806_10-Q_edgar_data_31462_0001558370-20-009506_1.txt,4.8513754803789203e-08,3.027721902666829e-08,3807125,2020-08-06,31462,Ecolab Inc.,004213,70578.0,0.02260668358029605
20200806_10-Q_edgar_data_320335_0000320335-20-000039_1.txt,5.783808879223753e-08,5.0309161784396164e-08,3571743,2020-08-06,320335,Globe Life Inc,010614,62308.0,0.052694000612637515
20200806_10-Q_edgar_data_354908_0000354908-20-000085_1.txt,2.24648778362395e-07,1.555857827284903e-07,1175600,2020-08-06,354908,Teledyne FLIR LLC,028477,79265.0,-0.1591876083797541
20200806_10-Q_edgar_data_36104_0001193125-20-211979_1.txt,1.8476576218222306e-07,3.026663520114648e-07,4155019,2020-08-06,36104,U.S. Bancorp,004723,66157.0,0.013210699158587191
20200806_10-Q_edgar_data_4447_0001628280-20-011992_1.txt,5.403457135917261e-08,1.518227667548979e-07,1507119,2020-08-06,4447,Hess Corp,001380,28484.0,-0.008458614938477993
